lon,lat,distance_km,elevation_m
85.40409161060936,28.301869388579615,17.4015309757514,2033.0
85.40368491456239,28.301666666721886,17.451535375107007,2033.0
85.40331641012892,28.30138888895673,17.501539774462614,2036.0
85.40280656323878,28.30138889001674,17.55154417381822,2037.0
85.40229671644722,28.30138888917183,17.60154857317383,2037.0
85.4019282129852,28.30111111112675,17.651552972529437,2036.0
85.40150210228519,28.300946548122678,17.70155737188504,2020.0
85.40116419521776,28.30060864176649,17.751561771240652,2016.0
85.40083333333398,28.300268372249306,17.80156617059626,2015.0
85.40069639121319,28.299863058605368,17.851570569951864,2015.0
85.4003584862583,28.29952515340998,17.90157496930747,2012.0
85.39992690671998,28.299371351353777,17.951579368663083,2012.0
85.39952121801961,28.299166666927785,18.001583768018687,2001.0
85.39906374869582,28.29906374892349,18.051588167374295,1995.0
85.39864288586075,28.29888888891763,18.101592566729906,1995.0
85.39833333333611,28.298558940607908,18.151596966085513,1995.0
85.39816436912079,28.29816436994757,18.201601365441118,2025.0
85.39782646695787,28.29782646727018,18.251605764796725,2040.0
85.39804412068736,28.297488565170397,18.301610164152336,2051.0
85.39766981008428,28.29722222228944,18.35161456350794,2061.0
85.39727464460583,28.29699686776965,18.401618962863548,2073.0
85.39694444444869,28.296656383666612,18.45162336221916,2073.0
85.39694444457967,28.29620513628445,18.501627761574763,2073.0
85.39694444461172,28.295753888873616,18.55163216093037,2057.0
85.39694444454484,28.295302641434134,18.60163656028598,1992.0
85.39705572211953,28.294888722575458,18.651640959641586,1933.0
